,artist,album_name,rating,album_link,genre,Unnamed: 0
1655,['Strange Ranger'],['Remembering the Rockets'],['7.8'],['https://pitchfork.com/reviews/albums/strange-ranger-remembering-the-rockets/'],['rock'],
1656,['Cat Power'],['Moon Pix'],['9.5'],['https://pitchfork.com/reviews/albums/cat-power-moon-pix/'],['rock'],
1657,['Willow'],['Willow'],['6.2'],['https://pitchfork.com/reviews/albums/willow-willow/'],['rock'],
1658,['Gauche'],['A People’s History of Gauche'],['7.6'],['https://pitchfork.com/reviews/albums/gauche-a-peoples-history-of-gauche/'],['rock'],
1659,['Tony Molina'],['Songs From San Mateo County'],['7.6'],['https://pitchfork.com/reviews/albums/tony-molina-songs-from-san-mateo-county/'],['rock'],
1660,['The Flaming Lips'],['King’s Mouth'],['7.0'],['https://pitchfork.com/reviews/albums/the-flaming-lips-kings-mouth/'],['rock'],
1661,['Lost Sounds'],['Black Wave'],['8.2'],['https://pitchfork.com/reviews/albums/lost-sounds-black-wave/'],['rock'],
1662,['Mal Blum'],['Pity Boy'],['7.5'],['https://pitchfork.com/reviews/albums/mal-blum-pity-boy/'],['rock'],
1663,['Ada Lea'],['what we say in private'],['7.3'],['https://pitchfork.com/reviews/albums/ada-lea-what-we-say-in-private/'],['rock'],
1664,['Bleached'],"[""Don’t You Think You've Had Enough?""]",['7.2'],['https://pitchfork.com/reviews/albums/bleached-dont-you-think-youve-had-enough/'],['rock'],
1665,['Khruangbin'],['Hasta el Cielo'],['6.3'],['https://pitchfork.com/reviews/albums/khruangbin-hasta-el-cielo/'],['rock'],
1666,['Purple Mountains'],['Purple Mountains'],['8.5'],['https://pitchfork.com/reviews/albums/purple-mountains-purple-mountains/'],['rock'],
1667,['David Bowie'],['The ‘Mercury’ Demos'],['7.1'],['https://pitchfork.com/reviews/albums/david-bowie-the-mercury-demos/'],['rock'],
1668,['Sofia Bolt'],['Waves'],['6.9'],['https://pitchfork.com/reviews/albums/sofia-bolt-waves/'],['rock'],
1669,['Keiji Haino'],['A Loss Permitted...'],['6.9'],['https://pitchfork.com/reviews/albums/keiji-haino-charles-hayward-a-loss-permitted/'],['rock'],
1670,['The Black Keys'],['“Let’s Rock”'],['7.0'],['https://pitchfork.com/reviews/albums/the-black-keys-lets-rock/'],['rock'],
1671,['The Appleseed Cast'],['The Fleeting Light of Impermanence'],['7.4'],['https://pitchfork.com/reviews/albums/the-appleseed-cast-the-fleeting-light-of-impermanence/'],['rock'],
1672,['Black Pumas'],['Black Pumas'],['7.0'],['https://pitchfork.com/reviews/albums/black-pumas-black-pumas/'],['rock'],
1673,['Divino Niño'],['Foam'],['7.5'],['https://pitchfork.com/reviews/albums/divino-nino-foam/'],['rock'],
1674,['Sigur Rós'],['Ágætis byrjun'],['9.4'],['https://pitchfork.com/reviews/albums/sigur-ros-agaetis-byrjun/'],['rock'],
1675,['Thom Yorke'],['ANIMA'],['8.3'],['https://pitchfork.com/reviews/albums/thom-yorke-anima/'],['rock'],
1676,['Car Seat Headrest'],['Commit Yourself Completely'],['6.5'],['https://pitchfork.com/reviews/albums/car-seat-headrest-commit-yourself-completely/'],['rock'],
1677,['Hatchie'],['Keepsake'],['6.5'],['https://pitchfork.com/reviews/albums/hatchie-keepsake/'],['rock'],
1678,['His Name Is Alive'],['All the Mirrors In the House (Home Recordings 1979 - 1986)'],['7.6'],['https://pitchfork.com/reviews/albums/his-name-is-alive-all-the-mirrors-in-the-house-home-recordings-1979-1986/'],['rock'],
1679,['The Raconteurs'],['Help Us Stranger'],['6.4'],['https://pitchfork.com/reviews/albums/the-raconteurs-help-us-stranger/'],['rock'],
1680,['Black Midi'],['\u200bSchlagenheim'],['8.2'],['https://pitchfork.com/reviews/albums/black-midi-schlagenheim/'],['rock'],
1681,['Willie Nelson'],['Ride Me Back Home'],['7.4'],['https://pitchfork.com/reviews/albums/willie-nelson-ride-me-back-home/'],['rock'],
1682,['Mannequin Pussy'],['Patience'],['8.4'],['https://pitchfork.com/reviews/albums/mannequin-pussy-patience/'],['rock'],
1683,['Holy Ghost!'],['Work'],['6.8'],['https://pitchfork.com/reviews/albums/holy-ghost-work/'],['rock'],
1684,['Shellac'],['The End of Radio'],['7.6'],['https://pitchfork.com/reviews/albums/shellac-the-end-of-radio/'],['rock'],
1685,['Neutral Milk Hotel'],['On Avery Island'],['8.8'],['https://pitchfork.com/reviews/albums/neutral-milk-hotel-on-avery-island/'],['rock'],
1686,['Titus Andronicus'],['An Obelisk'],['7.0'],['https://pitchfork.com/reviews/albums/titus-andronicus-an-obelisk/'],['rock'],
1687,['French Vanilla'],['How Am I Not Myself?'],['7.2'],['https://pitchfork.com/reviews/albums/french-vanilla-how-am-i-not-myself/'],['rock'],
1688,['Bad Books'],['III'],['7.4'],['https://pitchfork.com/reviews/albums/bad-books-iii/'],['rock'],
1689,['Lukas Nelson'],['Turn Off the News (Build a Garden)'],['6.0'],['https://pitchfork.com/reviews/albums/lukas-nelson-and-promise-of-the-real-turn-off-the-news-build-a-garden/'],['rock'],
1690,['Claire Cronin'],['Big Dread Moon'],['7.5'],['https://pitchfork.com/reviews/albums/claire-cronin-big-dread-moon/'],['rock'],
1691,['Crumb'],['Jinx'],['7.8'],['https://pitchfork.com/reviews/albums/crumb-jinx/'],['rock'],
1692,['Calexico'],['Years to Burn'],['7.4'],['https://pitchfork.com/reviews/albums/calexico-iron-and-wine-years-to-burn/'],['rock'],
1693,['AC/DC'],['Back in Black'],['8.8'],['https://pitchfork.com/reviews/albums/acdc-back-in-black/'],['rock'],
1694,['Noel Gallagher’s High Flying Birds'],['Black Star Dancing EP'],['5.2'],['https://pitchfork.com/reviews/albums/noel-gallaghers-high-flying-birds-black-star-dancing-ep/'],['rock'],
1695,['Vanishing Twin'],['The Age of Immunology'],['8.0'],['https://pitchfork.com/reviews/albums/vanishing-twin-the-age-of-immunology/'],['rock'],
1696,['Bruce Springsteen'],['Western Stars'],['7.8'],['https://pitchfork.com/reviews/albums/bruce-springsteen-western-stars/'],['rock'],
