,artist,album_name,rating,album_link,genre,Unnamed: 0
93,['Ziúr'],['Eyeroll'],['7.7'],['https://pitchfork.com/reviews/albums/ziur-eyeroll/'],['electronic'],
94,['7038634357'],['Neo Seven'],['7.4'],['https://pitchfork.com/reviews/albums/7038634357-neo-seven/'],['electronic'],
95,['Aphex Twin'],['Blackbox Life Recorder 21f / in a room7 F760 EP'],['7.4'],['https://pitchfork.com/reviews/albums/aphex-twin-blackbox-life-recorder-21f-in-a-room7-f760-ep/'],['electronic'],
96,['Kode9'],['Infirmary / Unknown\u200b \u200bSummer EP'],['6.7'],['https://pitchfork.com/reviews/albums/kode9-burial-infirmary-unknown-summer-ep/'],['electronic'],
97,['Mort Garson'],['Journey to the Moon and Beyond'],['7.2'],['https://pitchfork.com/reviews/albums/mort-garson-journey-to-the-moon-and-beyond/'],['electronic'],
98,['Lindstrøm'],['Everyone Else Is a Stranger'],['7.0'],['https://pitchfork.com/reviews/albums/lindstrom-everyone-else-is-a-stranger/'],['electronic'],
99,['Disclosure'],['Alchemy'],['7.4'],['https://pitchfork.com/reviews/albums/disclosure-alchemy/'],['electronic'],
100,['Natural Wonder Beauty Concept'],['Natural Wonder Beauty Concept'],['7.4'],['https://pitchfork.com/reviews/albums/natural-wonder-beauty-concept-natural-wonder-beauty-concept/'],['electronic'],
101,['Freak Heat Waves'],['Mondo Tempo'],['7.8'],['https://pitchfork.com/reviews/albums/freak-heat-waves-mondo-tempo/'],['electronic'],
102,['Little Dragon'],['Slugs of Love'],['7.1'],['https://pitchfork.com/reviews/albums/little-dragon-slugs-of-love/'],['electronic'],
103,['K-LONE'],['Swells'],['7.7'],['https://pitchfork.com/reviews/albums/k-lone-swells/'],['electronic'],
104,['Lauren Bousfield'],['Salesforce'],['7.3'],['https://pitchfork.com/reviews/albums/lauren-bousfield-salesforce/'],['electronic'],
105,['The Durutti Column'],['Time Was Gigantic… When We Were Kids'],['6.9'],['https://pitchfork.com/reviews/albums/the-durutti-column-time-was-gigantic-when-we-were-kids/'],['electronic'],
106,['Amnesia Scanner'],['STROBE.RIP'],['7.3'],['https://pitchfork.com/reviews/albums/amnesia-scanner-freeka-tet-stroberip/'],['electronic'],
107,['Rrose'],['Please Touch'],['7.8'],['https://pitchfork.com/reviews/albums/rrose-please-touch/'],['electronic'],
108,['Savage'],['Tonight'],['8.2'],['https://pitchfork.com/reviews/albums/savage-tonight/'],['electronic'],
109,['Jayda G'],['Guy'],['7.4'],['https://pitchfork.com/reviews/albums/jayda-g-guy/'],['electronic'],
110,['Pet Shop Boys'],['Smash – The Singles 1985 – 2020'],['8.4'],['https://pitchfork.com/reviews/albums/pet-shop-boys-smash-the-singles-1985-2020-2023-remaster/'],['electronic'],
111,['Greg Foat'],['Dolphin'],['7.4'],['https://pitchfork.com/reviews/albums/greg-foat-dolphin/'],['electronic'],
112,['Decisive Pink'],['Ticket to Fame'],['7.0'],['https://pitchfork.com/reviews/albums/decisive-pink-ticket-to-fame/'],['electronic'],
113,['Jam City'],['Jam City Presents EFM'],['7.4'],['https://pitchfork.com/reviews/albums/jam-city-jam-city-presents-efm/'],['electronic'],
114,['Anthony Naples'],['Orbs'],['8.0'],['https://pitchfork.com/reviews/albums/anthony-naples-orbs/'],['electronic'],
115,['Coil'],['Horse Rotorvator'],['9.5'],['https://pitchfork.com/reviews/albums/coil-horse-rotorvator/'],['electronic'],
116,['Asma Maroof'],['The Sport of Love'],['6.8'],['https://pitchfork.com/reviews/albums/asma-maroof-patrick-belaga-tapiwa-svosve-the-sport-of-love/'],['electronic'],
117,['M. Sage'],['Paradise Crick'],['7.8'],['https://pitchfork.com/reviews/albums/m-sage-paradise-crick/'],['electronic'],
118,['Clark'],['Sus Dog'],['7.7'],['https://pitchfork.com/reviews/albums/clark-sus-dog/'],['electronic'],
119,['Sparks'],['The Girl Is Crying in Her Latte'],['7.9'],['https://pitchfork.com/reviews/albums/sparks-the-girl-is-crying-in-her-latte/'],['electronic'],
120,['Fridge'],['Happiness (Anniversary Edition)'],['7.7'],['https://pitchfork.com/reviews/albums/fridge-happiness-anniversary-edition/'],['electronic'],
121,['Galen Tipton'],['brain scratch'],['7.2'],['https://pitchfork.com/reviews/albums/galen-tipton-brain-scratch/'],['electronic'],
122,['Blawan'],['Dismantled Into Juice EP'],['8.1'],['https://pitchfork.com/reviews/albums/blawan-dismantled-into-juice-ep/'],['electronic'],
123,['The Dare'],['The Sex EP'],['5.8'],['https://pitchfork.com/reviews/albums/the-dare-the-sex-ep/'],['electronic'],
124,['Tanlines'],['The Big Mess'],['6.5'],['https://pitchfork.com/reviews/albums/tanlines-the-big-mess/'],['electronic'],
125,['Isolée'],['Resort Island'],['6.9'],['https://pitchfork.com/reviews/albums/isolee-resort-island/'],['electronic'],
126,['LCY'],['He Hymns'],['7.3'],['https://pitchfork.com/reviews/albums/lcy-he-hymns/'],['electronic'],
127,['RP Boo'],['Legacy Volume 2'],['8.0'],['https://pitchfork.com/reviews/albums/rp-boo-legacy-volume-2/'],['electronic'],
128,['Memotone'],['How Was Your Life?'],['6.9'],['https://pitchfork.com/reviews/albums/memotone-how-was-your-life/'],['electronic'],
129,['Oval'],['Romantiq'],['7.4'],['https://pitchfork.com/reviews/albums/oval-romantiq/'],['electronic'],
130,['Lucy Liyou'],['Dog Dreams (개꿈)'],['7.6'],['https://pitchfork.com/reviews/albums/lucy-liyou-dog-dreams/'],['electronic'],
131,['Daft Punk'],['Random Access Memories (10th Anniversary Edition)'],['7.7'],['https://pitchfork.com/reviews/albums/daft-punk-random-access-memories-10th-anniversary-edition/'],['electronic'],
