,artist,album_name,rating,album_link,genre,Unnamed: 0
258,['Roger Eno'],['The Turning Year'],['6.5'],['https://pitchfork.com/reviews/albums/roger-eno-the-turning-year/'],['experimental'],
259,['SAULT'],['Air'],['8.3'],['https://pitchfork.com/reviews/albums/sault-air/'],['experimental'],
260,['Astrid Sonne'],['Ephemeral Camera Feed'],['7.6'],['https://pitchfork.com/reviews/albums/astrid-sonne-ephemeral-camera-feed/'],['experimental'],
261,['Fred Moten'],['Moten/López/Cleaver'],['8.0'],['https://pitchfork.com/reviews/albums/brandon-lopez-gerald-cleaver-motenlopezcleaver/'],['experimental'],
262,['James Krivchenia'],['Blood Karaoke'],['6.6'],['https://pitchfork.com/reviews/albums/james-krivchenia-blood-karaoke/'],['experimental'],
263,['Jerry Paper'],['Free Time'],['7.3'],['https://pitchfork.com/reviews/albums/jerry-paper-free-time/'],['experimental'],
264,['Daniel Rossen'],['You Belong There'],['7.5'],['https://pitchfork.com/reviews/albums/daniel-rossen-you-belong-there/'],['experimental'],
265,['more eaze'],['oneiric'],['7.4'],['https://pitchfork.com/reviews/albums/more-eaze-oneiric/'],['experimental'],
266,['Asha Sheshadri'],['Interior Monologues'],['7.5'],['https://pitchfork.com/reviews/albums/asha-sheshadri-interior-monologues/'],['experimental'],
267,['Isik Kural'],['In February'],['7.2'],['https://pitchfork.com/reviews/albums/isik-kural-in-february/'],['experimental'],
268,['Jeremiah Chiu'],['Recordings From the Åland Islands'],['7.7'],['https://pitchfork.com/reviews/albums/jeremiah-chiu-marta-sofia-honer-recordings-from-the-aland-islands/'],['experimental'],
269,['Hinako Omori'],['a journey…'],['7.5'],['https://pitchfork.com/reviews/albums/hinako-omori-a-journey/'],['experimental'],
270,['Astrid Øster Mortensen'],['Skærgårdslyd'],['7.8'],['https://pitchfork.com/reviews/albums/astrid-oster-mortensen-skaergardslyd/'],['experimental'],
271,['Éliane Radigue'],['Occam XXV'],['8.0'],['https://pitchfork.com/reviews/albums/eliane-radigue-frederic-blondy-occam-xxv/'],['experimental'],
272,['Henry Earnest'],['Dream River'],['7.1'],['https://pitchfork.com/reviews/albums/henry-earnest-dream-river/'],['experimental'],
273,['Jenny Hval'],['Classic Objects'],['8.0'],['https://pitchfork.com/reviews/albums/jenny-hval-classic-objects/'],['experimental'],
274,['Nyokabi Kariũki'],['peace places: kenyan memories'],['7.6'],['https://pitchfork.com/reviews/albums/nyokabi-kariki-peace-places-kenyan-memories/'],['experimental'],
275,['Lynn Avery'],['To Live & Die in Space & Time'],['7.7'],['https://pitchfork.com/reviews/albums/lynn-avery-cole-pulice-to-live-and-die-in-space-and-time/'],['experimental'],
276,['Matchess'],['Sonescent'],['7.5'],['https://pitchfork.com/reviews/albums/matchess-sonescent/'],['experimental'],
277,['K. Freund'],['Hunter on the Wing'],['7.7'],['https://pitchfork.com/reviews/albums/k-freund-hunter-on-the-wing/'],['experimental'],
278,['Charlotte Adigéry'],['Topical Dancer'],['8.2'],['https://pitchfork.com/reviews/albums/charlotte-adigery-bolis-pupul-topical-dancer/'],['experimental'],
279,['Romance'],['Once Upon a Time'],['7.2'],['https://pitchfork.com/reviews/albums/romance-once-upon-a-time/'],['experimental'],
280,['Carmen Villain'],['Only Love From Now On'],['7.8'],['https://pitchfork.com/reviews/albums/carmen-villain-only-love-from-now-on/'],['experimental'],
281,['James Newton'],['Flute Music'],['7.8'],['https://pitchfork.com/reviews/albums/james-newton-flute-music/'],['experimental'],
282,['Huerco S.'],['Plonk'],['8.4'],['https://pitchfork.com/reviews/albums/huerco-s-plonk/'],['experimental'],
