,artist,album_name,rating,album_link,genre,Unnamed: 0
38,['Bonnie “Prince” Billy'],['Keeping Secrets Will Destroy You'],['7.7'],['https://pitchfork.com/reviews/albums/bonnie-prince-billy-keeping-secrets-will-destroy-you/'],['folk'],
39,['Mikaela Davis'],['And Southern Star'],['7.0'],['https://pitchfork.com/reviews/albums/mikaela-davis-and-southern-star/'],['folk'],
40,['Florry'],['The Holey Bible'],['7.6'],['https://pitchfork.com/reviews/albums/florry-the-holey-bible/'],['folk'],
41,['Colter Wall'],['Little Songs'],['7.1'],['https://pitchfork.com/reviews/albums/colter-wall-little-songs/'],['folk'],
42,['Julie Byrne'],['The Greater Wings'],['8.5'],['https://pitchfork.com/reviews/albums/julie-byrne-the-greater-wings/'],['folk'],
43,['Dolly Parton'],['Trio'],['7.8'],['https://pitchfork.com/reviews/albums/dolly-parton-emmylou-harris-linda-ronstadt-trio/'],['folk'],
44,['Lucinda Williams'],['Stories From a Rock n Roll Heart'],['7.7'],['https://pitchfork.com/reviews/albums/lucinda-williams-stories-from-a-rock-n-roll-heart/'],['folk'],
45,['Joanna Sternberg'],['I’ve Got Me'],['8.6'],['https://pitchfork.com/reviews/albums/joanna-sternberg-ive-got-me/'],['folk'],
46,['Bettye LaVette'],['LaVette!'],['7.7'],['https://pitchfork.com/reviews/albums/bettye-lavette-lavette/'],['folk'],
47,['Jess Williamson'],['Time Ain’t Accidental'],['8.0'],['https://pitchfork.com/reviews/albums/jess-williamson-time-aint-accidental/'],['folk'],
48,['Labi Siffre'],['Crying Laughing Loving Lying'],['9.0'],['https://pitchfork.com/reviews/albums/labi-siffre-crying-laughing-loving-lying/'],['folk'],
49,['Jason Isbell and the 400 Unit'],['Weathervanes'],['7.5'],['https://pitchfork.com/reviews/albums/jason-isbell-and-the-400-unit-weathervanes/'],['folk'],
50,['Slowspin'],['TALISMAN'],['7.8'],['https://pitchfork.com/reviews/albums/slowspin-talisman/'],['folk'],
51,['Brandy Clark'],['Brandy Clark'],['6.8'],['https://pitchfork.com/reviews/albums/brandy-clark-brandy-clark/'],['folk'],
52,['Y La Bamba'],['Lucha'],['7.8'],['https://pitchfork.com/reviews/albums/y-la-bamba-lucha/'],['folk'],
53,['Superviolet'],['Infinite Spring'],['7.2'],['https://pitchfork.com/reviews/albums/superviolet-infinite-spring/'],['folk'],
54,['William Tyler'],['Secret Stratosphere'],['7.3'],['https://pitchfork.com/reviews/albums/william-tyler-and-the-impossible-truth-secret-stratosphere/'],['folk'],
55,['Esther Rose'],['Safe to Run'],['7.8'],['https://pitchfork.com/reviews/albums/esther-rose-safe-to-run/'],['folk'],
56,['Fenne Lily'],['Big Picture'],['7.0'],['https://pitchfork.com/reviews/albums/fenne-lily-big-picture/'],['folk'],
57,['The Tallest Man on Earth'],['Henry St.'],['6.0'],['https://pitchfork.com/reviews/albums/the-tallest-man-on-earth-henry-st/'],['folk'],
58,['Jana Horn'],['The Window Is the Dream'],['7.8'],['https://pitchfork.com/reviews/albums/jana-horn-the-window-is-the-dream/'],['folk'],
59,['Shannon Lay '],['Covers Vol. 1'],['7.1'],['https://pitchfork.com/reviews/albums/shannon-lay-covers-vol-1/'],['folk'],
60,['Kara Jackson'],['Why Does the Earth Give Us People to Love?'],['8.2'],['https://pitchfork.com/reviews/albums/kara-jackson-why-does-the-earth-give-us-people-to-love/'],['folk'],
61,['Daughter'],['Stereo Mind Game'],['6.7'],['https://pitchfork.com/reviews/albums/daughter-stereo-mind-game/'],['folk'],
62,['Steve Gunn'],['Let the Moon Be a Planet'],['7.0'],['https://pitchfork.com/reviews/albums/steve-gunn-david-moore-let-the-moon-be-a-planet/'],['folk'],
63,['Lankum'],['False Lankum'],['7.7'],['https://pitchfork.com/reviews/albums/lankum-false-lankum/'],['folk'],
64,['Ali Farka Touré'],['Voyageur'],['8.0'],['https://pitchfork.com/reviews/albums/ali-farka-toure-voyageur/'],['folk'],
65,['Joe Ely'],['Joe Ely'],['7.7'],['https://pitchfork.com/reviews/albums/joe-ely-joe-ely-honky-tonk-masquerade-down-on-the-drag/'],['folk'],
66,['Doug Paisley'],['Say What You Like'],['7.8'],['https://pitchfork.com/reviews/albums/doug-paisley-say-what-you-like/'],['folk'],
67,['Sluice'],['Radial Gate'],['7.2'],['https://pitchfork.com/reviews/albums/sluice-radial-gate/'],['folk'],
68,['Laurie Styvers'],['Gemini Girl: The Complete Hush Recordings'],['7.8'],['https://pitchfork.com/reviews/albums/laurie-styvers-gemini-girl-the-complete-hush-recordings/'],['folk'],
69,['Morgan Wallen'],['One Thing at a Time\xa0'],['4.1'],['https://pitchfork.com/reviews/albums/morgan-wallen-one-thing-at-a-time/'],['folk'],
70,['Iris DeMent'],['Workin’ on a World'],['8.0'],['https://pitchfork.com/reviews/albums/iris-dement-workin-on-a-world/'],['folk'],
71,['Jonnine'],['Maritz'],['7.3'],['https://pitchfork.com/reviews/albums/jonnine-maritz/'],['folk'],
72,['Pearla'],"['Oh Glistening Onion, the Nighttime Is Coming\xa0']",['6.9'],['https://pitchfork.com/reviews/albums/pearla-oh-glistening-onion-the-nighttime-is-coming/'],['folk'],
73,['Sunny War'],['Anarchist Gospel'],['7.4'],['https://pitchfork.com/reviews/albums/sunny-war-anarchist-gospel/'],['folk'],
74,['Shania Twain'],['Queen of Me'],['5.2'],['https://pitchfork.com/reviews/albums/shania-twain-queen-of-me/'],['folk'],
75,['Meg Baird'],['Furling'],['7.5'],['https://pitchfork.com/reviews/albums/meg-baird-furling/'],['folk'],
76,['Sebastian Rochford'],['A Short Diary'],['6.8'],['https://pitchfork.com/reviews/albums/sebastian-rochford-kit-downes-a-short-diary/'],['folk'],
77,['Rozi Plain'],['Prize'],['7.2'],['https://pitchfork.com/reviews/albums/rozi-plain-prize/'],['folk'],
78,['Margo Price'],['Strays'],['7.4'],['https://pitchfork.com/reviews/albums/margo-price-strays/'],['folk'],
79,['Nathan Salsburg'],['Landwerk No. 3'],['7.6'],['https://pitchfork.com/reviews/albums/nathan-salsburg-landwerk-no-3/'],['folk'],
80,['Shovel Dance Collective'],['The Water Is the Shovel of the Shore'],['7.7'],['https://pitchfork.com/reviews/albums/shovel-dance-collective-the-water-is-the-shovel-of-the-shore/'],['folk'],
81,['Sarah Mary Chadwick'],['Flipped It EP'],['7.2'],['https://pitchfork.com/reviews/albums/sarah-mary-chadwick-flipped-it-ep/'],['folk'],
82,['The Roches'],['The Roches\xa0'],['9.5'],['https://pitchfork.com/reviews/albums/the-roches-the-roches/'],['folk'],
83,['Daniel Bachman'],['Almanac Behind'],['7.8'],['https://pitchfork.com/reviews/albums/daniel-bachman-almanac-behind/'],['folk'],
84,['Richard Dawson'],['The Ruby Cord'],['6.8'],['https://pitchfork.com/reviews/albums/richard-dawson-the-ruby-cord/'],['folk'],
85,['Aoife Nessa Frances'],['Protector'],['7.5'],['https://pitchfork.com/reviews/albums/aoife-nessa-frances-protector/'],['folk'],
86,['Tenci'],"['A Swollen River, A Well Overflowing']",['7.5'],['https://pitchfork.com/reviews/albums/tenci-a-swollen-river-a-well-overflowing/'],['folk'],
87,['Twain'],['Noon'],['5.8'],['https://pitchfork.com/reviews/albums/twain-noon/'],['folk'],
88,['David John Morris'],['Wyld Love Songs'],['7.0'],['https://pitchfork.com/reviews/albums/david-john-morris-wyld-love-songs/'],['folk'],
89,['Julianna Riolino'],['All Blue'],['7.0'],['https://pitchfork.com/reviews/albums/julianna-riolino-all-blue/'],['folk'],
90,['Skullcrusher'],['Quiet the Room'],['7.2'],['https://pitchfork.com/reviews/albums/skullcrusher-quiet-the-room/'],['folk'],
91,['Plains'],['I Walked With You a Ways'],['8.0'],['https://pitchfork.com/reviews/albums/plains-i-walked-with-you-a-ways/'],['folk'],
92,['Courtney Marie Andrews'],['Loose Future'],['7.5'],['https://pitchfork.com/reviews/albums/courtney-marie-andrews-loose-future/'],['folk'],
93,['Field Medic'],['grow your hair long if you\u200b’\u200bre wanting to see something that you can change'],['7.0'],['https://pitchfork.com/reviews/albums/field-medic-grow-your-hair-long-if-youre-wanting-to-see-something-that-you-can-change/'],['folk'],
94,['Bonny Light Horseman'],['Rolling Golden Holy'],['7.3'],['https://pitchfork.com/reviews/albums/bonny-light-horseman-rolling-golden-holy/'],['folk'],
95,['Indigo Sparke'],['Hysteria'],['7.4'],['https://pitchfork.com/reviews/albums/indigo-sparke-hysteria/'],['folk'],
96,['Shannen Moser'],['The Sun Still Seems to Move'],['7.6'],['https://pitchfork.com/reviews/albums/shannen-moser-the-sun-still-seems-to-move/'],['folk'],
97,['Marisa Anderson'],"['Still, Here']",['7.0'],['https://pitchfork.com/reviews/albums/marisa-anderson-still-here/'],['folk'],
98,['Nikki Lane'],['Denim & Diamonds'],['7.2'],['https://pitchfork.com/reviews/albums/nikki-lane-denim-and-diamonds/'],['folk'],
99,['Maya Hawke'],['Moss'],['7.2'],['https://pitchfork.com/reviews/albums/maya-hawke-moss/'],['folk'],
100,['Marcus Mumford'],['(Self-Titled)'],['6.0'],['https://pitchfork.com/reviews/albums/marcus-mumford-self-titled/'],['folk'],
101,['Ustad Noor Bakhsh'],['Jingul'],['7.6'],['https://pitchfork.com/reviews/albums/ustad-noor-bakhsh-jingul/'],['folk'],
102,['Marlon Williams'],['My Boy'],['6.9'],['https://pitchfork.com/reviews/albums/marlon-williams-my-boy/'],['folk'],
103,['Bridget St. John'],['From There / To Here: UK/US Recordings 1974-1982'],['8.0'],['https://pitchfork.com/reviews/albums/bridget-st-john-from-there-to-here-uk-us-recordings-1974-1982/'],['folk'],
104,['Cass McCombs'],['Heartmind'],['8.1'],['https://pitchfork.com/reviews/albums/cass-mccombs-heartmind/'],['folk'],
105,['Eli Winter'],['Eli Winter'],['7.6'],['https://pitchfork.com/reviews/albums/eli-winter-eli-winter/'],['folk'],
106,['Andrew Tuttle'],['Fleeting Adventure\xa0'],['7.6'],['https://pitchfork.com/reviews/albums/andrew-tuttle-fleeting-adventure/'],['folk'],
107,['Amanda Shires'],['Take It Like a Man'],['7.5'],['https://pitchfork.com/reviews/albums/amanda-shires-take-it-like-a-man/'],['folk'],
108,['Friendship'],['Love the Stranger'],['7.0'],['https://pitchfork.com/reviews/albums/friendship-love-the-stranger/'],['folk'],
109,['Florist'],['Florist'],['8.5'],['https://pitchfork.com/reviews/albums/florist-florist/'],['folk'],
110,['Joan Shelley'],['The Spur'],['7.8'],['https://pitchfork.com/reviews/albums/joan-shelley-the-spur/'],['folk'],
111,['S.G. Goodman'],['Teeth Marks'],['8.0'],['https://pitchfork.com/reviews/albums/sg-goodman-teeth-marks/'],['folk'],
112,['Al Riggs'],['Themselves'],['7.4'],['https://pitchfork.com/reviews/albums/al-riggs-themselves/'],['folk'],
113,['Nancy Sinatra'],['Nancy & Lee'],['8.8'],['https://pitchfork.com/reviews/albums/nancy-sinatra-lee-hazlewood-nancy-and-lee/'],['folk'],
114,['Jordana'],['Face the Wall'],['7.1'],['https://pitchfork.com/reviews/albums/jordana-face-the-wall/'],['folk'],
115,['Richard Thompson'],['Music From Grizzly Man'],['8.0'],['https://pitchfork.com/reviews/albums/richard-thompson-music-from-grizzly-man/'],['folk'],
116,['Faye Webster'],['Car Therapy Sessions'],['7.5'],['https://pitchfork.com/reviews/albums/faye-webster-car-therapy-sessions/'],['folk'],
117,['Caroline Spence'],['True North'],['7.4'],['https://pitchfork.com/reviews/albums/caroline-spence-true-north/'],['folk'],
118,['Miranda Lambert'],['Palomino'],['7.6'],['https://pitchfork.com/reviews/albums/miranda-lambert-palomino/'],['folk'],
119,['Joshua Hedley'],['Neon Blue'],['7.7'],['https://pitchfork.com/reviews/albums/joshua-hedley-neon-blue/'],['folk'],
120,['Orville Peck'],['Bronco'],['6.8'],['https://pitchfork.com/reviews/albums/orville-peck-bronco/'],['folk'],
121,['Paul Cauthen'],['Country Coming Down'],['7.0'],['https://pitchfork.com/reviews/albums/paul-cauthen-country-coming-down/'],['folk'],
122,['Aldous Harding'],['Warm Chris'],['8.2'],['https://pitchfork.com/reviews/albums/aldous-harding-warm-chris/'],['folk'],
123,['Happy End'],['Kazemachi Roman'],['8.8'],['https://pitchfork.com/reviews/albums/happy-end-kazemachi-roman/'],['folk'],
124,['Jake Xerxes Fussell'],['Good and Green Again'],['7.7'],['https://pitchfork.com/reviews/albums/jake-xerxes-fussell-good-and-green-again/'],['folk'],
125,['The Weather Station'],['How Is It That I Should Look at the Stars'],['8.0'],['https://pitchfork.com/reviews/albums/the-weather-station-how-is-it-that-i-should-look-at-the-stars/'],['folk'],
126,['Lavender Country'],['Blackberry Rose'],['7.7'],['https://pitchfork.com/reviews/albums/lavender-country-blackberry-rose/'],['folk'],
127,['Erin Rae'],['Lighten Up'],['7.3'],['https://pitchfork.com/reviews/albums/erin-rae-lighten-up/'],['folk'],
128,['A.R. Wilson'],['Old Gold'],['6.5'],['https://pitchfork.com/reviews/albums/ar-wilson-old-gold/'],['folk'],
129,['Steve Gunn'],['Nakama'],['7.2'],['https://pitchfork.com/reviews/albums/steve-gunn-nakama/'],['folk'],
