,artist,album_name,rating,album_link,genre,Unnamed: 0
106,['Darkthrone'],['A Blaze in the Northern Sky'],['9.2'],['https://pitchfork.com/reviews/albums/darkthrone-a-blaze-in-the-northern-sky/'],['metal'],
107,['Type O Negative'],['None More Negative'],['6.6'],['https://pitchfork.com/reviews/albums/type-o-negative-none-more-negative/'],['metal'],
108,['Tool'],['Fear Inoculum'],['5.4'],['https://pitchfork.com/reviews/albums/tool-fear-inoculum/'],['metal'],
109,['Slipknot'],['We Are Not Your Kind'],['6.7'],['https://pitchfork.com/reviews/albums/slipknot-we-are-not-your-kind/'],['metal'],
110,['Tomb Mold'],['Planetary Clairvoyance'],['8.0'],['https://pitchfork.com/reviews/albums/tomb-mold-planetary-clairvoyance/'],['metal'],
111,['Torche'],['Admission'],['6.4'],['https://pitchfork.com/reviews/albums/torche-admission/'],['metal'],
112,['An Isolated Mind'],"[""I'm Losing Myself""]",['7.7'],['https://pitchfork.com/reviews/albums/an-isolated-mind-im-losing-myself/'],['metal'],
113,['Baroness'],['Gold & Grey'],['8.0'],['https://pitchfork.com/reviews/albums/baroness-gold-and-grey/'],['metal'],
114,['Pelican'],['Nighttime Stories'],['7.6'],['https://pitchfork.com/reviews/albums/pelican-nighttime-stories/'],['metal'],
115,['Redbait'],['Cages'],['7.5'],['https://pitchfork.com/reviews/albums/redbait-cages/'],['metal'],
116,['Darkthrone'],['Old Star'],['7.8'],['https://pitchfork.com/reviews/albums/darkthrone-old-star/'],['metal'],
117,['Full of Hell'],['Weeping Choir'],['7.5'],['https://pitchfork.com/reviews/albums/full-of-hell-weeping-choir/'],['metal'],
118,['Earth'],['Full Upon Her Burning Lips'],['7.8'],['https://pitchfork.com/reviews/albums/earth-full-upon-her-burning-lips/'],['metal'],
119,['Nocturnus AD'],['Paradox'],['8.0'],['https://pitchfork.com/reviews/albums/nocturnus-ad-paradox/'],['metal'],
120,['Spirit Adrift'],['Divided by Darkness'],['8.1'],['https://pitchfork.com/reviews/albums/spirit-adrift-divided-by-darkness/'],['metal'],
121,['L7'],['Scatter the Rats'],['6.6'],['https://pitchfork.com/reviews/albums/l7-scatter-the-rats/'],['metal'],
122,['Sunn O)))'],['Life Metal'],['8.4'],['https://pitchfork.com/reviews/albums/sunn-o-life-metal/'],['metal'],
123,['Inter Arma'],['Sulphur English'],['8.1'],['https://pitchfork.com/reviews/albums/inter-arma-sulphur-english/'],['metal'],
124,['Moon Tooth'],['Crux'],['7.3'],['https://pitchfork.com/reviews/albums/moon-tooth-crux/'],['metal'],
125,['Oozing Wound'],['High Anxiety'],['7.3'],['https://pitchfork.com/reviews/albums/oozing-wound-high-anxiety/'],['metal'],
126,['Pissgrave'],['Posthumous Humiliation'],['7.7'],['https://pitchfork.com/reviews/albums/pissgrave-posthumous-humiliation/'],['metal'],
127,['Ithaca'],['The Language of Injury'],['7.0'],['https://pitchfork.com/reviews/albums/ithaca-the-language-of-injury/'],['metal'],
128,['Ossuarium'],['Living Tomb'],['7.6'],['https://pitchfork.com/reviews/albums/ossuarium-living-tomb/'],['metal'],
129,['Astronoid'],['Astronoid'],['5.2'],['https://pitchfork.com/reviews/albums/astronoid-astronoid/'],['metal'],
130,['Power Trip'],['Opening Fire: 2008-2014'],['7.7'],['https://pitchfork.com/reviews/albums/power-trip-opening-fire-2008-2014/'],['metal'],
131,['Black Sabbath'],['Paranoid'],['9.5'],['https://pitchfork.com/reviews/albums/black-sabbath-paranoid/'],['metal'],
132,['Iron Maiden'],['Iron Maiden / Killers / The Number of the Beast / Piece Of Mind'],['7.0'],['https://pitchfork.com/reviews/albums/iron-maiden-iron-maiden-killers-the-number-of-the-beast-piece-of-mind/'],['metal'],
133,['Funeral Chic'],['Superstition'],['7.1'],['https://pitchfork.com/reviews/albums/funeral-chic-superstition/'],['metal'],
134,['System of a Down'],['Toxicity'],['8.2'],['https://pitchfork.com/reviews/albums/system-of-a-down-toxicity/'],['metal'],
135,['Metallica'],['...And Justice for All'],['9.3'],['https://pitchfork.com/reviews/albums/metallica-and-justice-for-all/'],['metal'],
136,['Candy'],['Good to Feel'],['7.5'],['https://pitchfork.com/reviews/albums/candy-good-to-feel/'],['metal'],
137,['Windhand'],['Eternal Return'],['7.9'],['https://pitchfork.com/reviews/albums/windhand-eternal-return/'],['metal'],
138,['High on Fire'],['Electric Messiah'],['7.8'],['https://pitchfork.com/reviews/albums/high-on-fire-electric-messiah/'],['metal'],
139,['Bliss Signal '],['Bliss Signal'],['6.9'],['https://pitchfork.com/reviews/albums/bliss-signal-bliss-signal/'],['metal'],
140,['Fucked Up'],['Dose Your Dreams'],['7.3'],['https://pitchfork.com/reviews/albums/fucked-up-dose-your-dreams/'],['metal'],
141,['Author & Punisher'],['Beastland'],['7.1'],['https://pitchfork.com/reviews/albums/author-and-publisher-beastland/'],['metal'],
142,['Sumac'],['Love in Shadow'],['7.8'],['https://pitchfork.com/reviews/albums/sumac-love-in-shadow/'],['metal'],
143,['Pig Destroyer'],['Head Cage'],['8.1'],['https://pitchfork.com/reviews/albums/pig-destroyer-head-cage/'],['metal'],
144,['Thou'],['Magus'],['7.8'],['https://pitchfork.com/reviews/albums/thou-magus/'],['metal'],
145,['Jesus Piece'],['Only Self'],['7.6'],['https://pitchfork.com/reviews/albums/jesus-piece-only-self/'],['metal'],
146,['Uniform'],['The Long Walk'],['7.6'],['https://pitchfork.com/reviews/albums/uniform-the-long-walk/'],['metal'],
147,['Innumerable Forms'],['Punishment in Flesh'],['7.5'],['https://pitchfork.com/reviews/albums/innumerable-forms-punishment-in-flesh/'],['metal'],
148,['Rebel Wizard'],['Voluptuous Worship of Rapture and Response'],['7.8'],['https://pitchfork.com/reviews/albums/rebel-wizard-voluptuous-worship-of-rapture-and-response/'],['metal'],
149,['Skeletonwitch'],['Devouring Radiant Light'],['7.9'],['https://pitchfork.com/reviews/albums/skeletonwitch-devouring-radiant-light/'],['metal'],
150,['Deafheaven'],['Ordinary Corrupt Human Love'],['8.5'],['https://pitchfork.com/reviews/albums/deafheaven-ordinary-corrupt-human-love/'],['metal'],
151,['Khemmis'],['Desolation'],['6.8'],['https://pitchfork.com/reviews/albums/khemmis-desolation/'],['metal'],
152,['Vein.fm'],['Errorzone'],['7.8'],['https://pitchfork.com/reviews/albums/vein-errorzone/'],['metal'],
153,['Zeal & Ardor'],['Stranger Fruit'],['7.3'],['https://pitchfork.com/reviews/albums/zeal-and-ardor-stranger-fruit/'],['metal'],
154,['Uniform'],['Mental Wounds Not Healing'],['7.8'],['https://pitchfork.com/reviews/albums/uniform-the-body-mental-wounds-not-healing/'],['metal'],
155,['YOB'],['Our Raw Heart'],['8.0'],['https://pitchfork.com/reviews/albums/yob-our-raw-heart/'],['metal'],
156,['At the Gates'],['To Drink From the Night Itself'],['7.3'],['https://pitchfork.com/reviews/albums/at-the-gates-to-drink-from-the-night-itself/'],['metal'],
157,['The Body'],"['I Have Fought Against It, But I Can’t Any Longer.']",['7.8'],['https://pitchfork.com/reviews/albums/the-body-i-have-fought-against-it-but-i-cant-any-longer/'],['metal'],
158,['Dylan Carlson'],['Conquistador'],['6.7'],['https://pitchfork.com/reviews/albums/dylan-carlson-conquistador/'],['metal'],
159,['Sleep'],['The Sciences'],['8.4'],['https://pitchfork.com/reviews/albums/sleep-the-sciences/'],['metal'],
160,['Panopticon'],['The Scars of Man on the Once Nameless Wilderness (I and II)'],['7.3'],['https://pitchfork.com/reviews/albums/panopticon-the-scars-of-man-on-the-once-nameless-wilderness-i-and-ii/'],['metal'],
161,['Hell to Pay'],['Bliss'],['7.2'],['https://pitchfork.com/reviews/albums/hell-to-pay-bliss/'],['metal'],
162,['Ilsa'],['Corpse Fortress'],['7.2'],['https://pitchfork.com/reviews/albums/ilsa-corpse-fortress/'],['metal'],
163,['Keiji Haino'],"['American Dollar Bill - Keep Facing Sideways, You’re Too Hideous to Look At Face on']",['7.3'],['https://pitchfork.com/reviews/albums/keiji-haino-sumac-american-dollar-bill-keep-facing-sideways-youre-too-hideous-to-look-at-face-on/'],['metal'],
164,['American Nightmare'],['American Nightmare'],['7.3'],['https://pitchfork.com/reviews/albums/american-nightmare-american-nightmare/'],['metal'],
165,['Genocide Pact'],['Order of Torment'],['7.3'],['https://pitchfork.com/reviews/albums/genocide-pact-order-of-torment/'],['metal'],
166,['Harm’s Way'],['Posthuman'],['6.8'],['https://pitchfork.com/reviews/albums/harms-way-posthuman/'],['metal'],
167,['Portal'],['ION'],['7.8'],['https://pitchfork.com/reviews/albums/portal-ion/'],['metal'],
168,['Mammoth Grinder'],['Cosmic Crypt'],['7.6'],['https://pitchfork.com/reviews/albums/mammoth-grinder-cosmic-crypt/'],['metal'],
169,['Tribulation'],['Down Below'],['8.0'],['https://pitchfork.com/reviews/albums/tribulation-down-below/'],['metal'],
170,['The Body'],['A Home on Earth EP'],['7.2'],['https://pitchfork.com/reviews/albums/the-body-a-home-on-earth-ep/'],['metal'],
171,['Morbid Angel'],['Kingdoms Disdained'],['7.3'],['https://pitchfork.com/reviews/albums/morbid-angel-kingdoms-disdained/'],['metal'],
172,['Godflesh'],['Post Self'],['8.1'],['https://pitchfork.com/reviews/albums/godflesh-post-self/'],['metal'],
173,['Expander'],['Endless Computer'],['7.8'],['https://pitchfork.com/reviews/albums/expander-endless-computer/'],['metal'],
174,['Metallica'],['Master of Puppets'],['10'],['https://pitchfork.com/reviews/albums/metallica-master-of-puppets/'],['metal'],
175,['Krallice'],['Loüm / Go Be Forgotten'],['7.6'],['https://pitchfork.com/reviews/albums/krallice-loum-go-be-forgotten/'],['metal'],
176,['The Body'],['Ascending a Mountain of Heavy Light'],['7.8'],['https://pitchfork.com/reviews/albums/the-body-and-full-of-hell-ascending-a-mountain-of-heavy-light/'],['metal'],
