,album_name,artist_name,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre,rating
0,Tigers Blood,Waxahatchee,0.6258011650465812,0.5787128466481978,5.597771671549533,-5.385081357350012,0.7595686233504535,0.2607449542972269,0.0002123869600416,0.136551364630582,0.4198104933489492,125.24428370858908,218849.70200314777,3.763590622875448,rock,8.8
1,Glasgow Eyes,The Jesus and Mary Chain,0.5594131921568306,0.6738986835583496,6.106235250203463,-8.331618743553603,0.6713791225490096,0.2587743354458136,0.1201007379351678,0.1116586122833891,0.3418336993628563,115.0510739973198,257491.11135769176,3.910070690237785,rock,6.5
2,Bright Future,Adrianne Lenker,0.4583883836149086,0.2061239417713451,3.96036547854044,-12.008324719857612,1.0,0.9227873393905074,8.754199056422813e-05,0.1243890976598949,0.3874816913011614,119.310348619941,234271.09405508928,3.783045262206245,rock,8.4
3,Deep Sage,Gouge Away,0.3526328399143947,0.917262189584699,6.602566710369028,-4.638413666467436,0.5107777734932326,7.656530181621873e-05,0.1256917464793892,0.2758131439671461,0.3955650835807657,138.24902931255542,213140.4276693788,3.839322966876181,rock,7.5
4,Where’s My Utopia?,Yard Act,0.5810144788537936,0.7339824361686076,5.412715866844151,-7.10214473133051,0.5682901161310734,0.2148323060927444,0.0301367663322323,0.4338695676078504,0.6812716531064591,120.00571218253238,260814.27825192537,4.0,rock,7.5
5,Flora Ocean Tiger Bloom,Meatbodies,0.3792397267575693,0.6613595799355945,4.458111802048944,-10.143245154423695,0.7867170593767537,0.0728280390380683,0.2382616599523638,0.208608324681844,0.2604245167354236,128.95376871343709,319720.7450356064,3.989023408013429,rock,7.6
6,The Collective,Kim Gordon,0.5197716743891794,0.6263803838746882,5.374949620188497,-7.143044349404443,0.4055916158153452,0.0609235550475548,0.2987125378116116,0.2230184812213993,0.1577416342862344,125.4665795533612,231218.6973709836,4.101042528966086,rock,8.5
7,Playing Favorites,Sheer Mag,0.429898024477048,0.8094432668751755,6.105336869708971,-3.878901122180135,0.7415420557868245,0.0394268440811864,0.1779711018376756,0.2186691635057301,0.5397769275257196,122.95691597381344,221285.00157129864,4.017084021785154,rock,6.7
8,Half Divorced,Pissed Jeans,0.3626468918577603,0.9672119350323768,7.717396795074707,-5.04447236140722,0.7283004675365928,0.0062693382185907,0.0232034241608716,0.405995498071508,0.2075658320530028,149.10711632275135,190785.201076029,4.0,rock,7.3
9,Body of Work,Albert Hammond,0.6163063335926054,0.6287730674772892,3.999820002358394,-7.240028933132718,0.7545863966002839,0.3201066653665262,0.0002692130579756,0.2062174346282581,0.4953613031715868,116.95553764388475,211604.05329177415,3.881284610570142,rock,5.0
10,Untame the Tiger,Mary Timony,0.5953164813018276,0.6175023544240232,3.38261538346039,-6.992761815705114,0.876977695325436,0.2520549240036135,0.0222129261865337,0.1609440159258329,0.4338443986396476,132.46893560097666,279153.6275872597,4.0,rock,7.6
11,New Miserable Experience,Gin Blossoms,0.5580442625916522,0.8030411460762106,5.078977791584111,-8.246611876345547,0.6360506022932768,0.0106577896491902,0.0070829685891028,0.1536288485253851,0.7239655367015821,134.7308200356482,236375.92925423456,4.0,rock,8.1
12,I Got Heaven,Mannequin Pussy,0.5060666050148523,0.8039909217795839,5.796455925694234,-7.349476059130334,0.69975658799873,0.0071820757258448,0.0365524212065655,0.2684433276686804,0.3229490541396386,121.499246529315,197268.1547647082,4.0,rock,8.8
13,Daniel,Real Estate,0.5892206751923987,0.7361218252020407,2.93348920989429,-8.984187796925127,0.8646985607348842,0.1692530688428028,0.1921148334230317,0.1215230042248829,0.619510936924776,123.16269942806304,214544.07229283173,4.0775436951072,rock,6.9
14,The Past Is Still Alive,Hurray for the Riff Raff,0.6041654821667759,0.4834765261418726,3.33875941408844,-9.713597676932736,1.0,0.6048257998354588,0.0018505252391626,0.1187585315041917,0.5098333782837405,114.39342666835891,217363.563739753,3.869561472892638,rock,8.3
