,album_name,artist_name,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre,rating
229,1992,Saâda Bonaire,0.73925384668508,0.8085238906049131,5.731947464347038,-8.914091495577775,0.4643075752382905,0.03500833620441532,0.25458817180311955,0.16340914065713746,0.6724415622575113,110.613756148841,334261.29546522035,4.0,pop,6.5
230,blue water road,Kehlani,0.4943112961204484,0.6197799162487977,5.918506411967775,-6.070538100815478,0.2527683594449251,0.3735607277144701,0.013837691462554081,0.19702124963549622,0.45714993629155726,117.96434753406324,188682.66167188372,4.023249073401714,pop,7.9
231,Profound Mysteries,Röyksopp,0.5219329558832543,0.6390648929921331,6.642891599646738,-9.216889077723875,0.39725906153684193,0.19293962810337384,0.7212049453326835,0.20797503722413116,0.24489970525799612,113.26450975166412,398699.9628781201,4.0,pop,6.6
232,Ivory,Omar Apollo,0.6106005048751908,0.3781869097498929,5.888689524573146,-10.399993318307674,0.5854360293147028,0.4201834205416408,0.0449871926200912,0.19457670725387338,0.40679811633315244,122.72255488236148,175776.8354494742,4.002015508044921,pop,7.6
233,Second Nature,Lucius,0.672456913622307,0.5195312376566701,3.7671164492197047,-8.21636643586373,0.7015070795429366,0.2063298101480893,0.005539423736323262,0.1305414846677778,0.44106563914693414,114.54732510459263,229977.1455232083,4.0,pop,6.7
234,Attention: Miley Live,Miley Cyrus,0.43478342101943324,0.8487191844915013,4.826964526998882,-4.776541770928627,0.5669496265770209,0.043994367020875676,0.0004338059314929699,0.7780874418324186,0.30977621446769077,125.76646997787151,279218.49174645165,3.960729850908505,pop,5.6
235,Familia,Camila Cabello,0.6578311314363143,0.6011740970135346,5.716834684464323,-7.386031361380949,0.36558382059465294,0.2651174500702744,0.008052505450076098,0.1772720889048074,0.6405175030672225,127.4200055146916,186431.92589357126,3.895587276073334,pop,7.3
236,Broken Hearts Club,Syd,0.6744566370870658,0.4396390062863787,5.293260594457506,-8.565667614789344,0.6675124708670613,0.2837621892301027,0.04793814788273532,0.14840095824036195,0.4998326270932477,109.58513775919968,186675.74582206688,3.855656456509938,pop,7.5
237,Rave & Roses,Rema,0.6189591539766031,0.7171563527173291,7.109781997384054,-6.5574062573667735,0.31347621192172853,0.3395056650081775,0.0005331702353919717,0.19089900354898004,0.5324435735880038,116.89043156976106,216431.5994100117,4.094277458266624,pop,7.2
238,Picnic in the Dark,Renata Zeiguer,0.6153943683847855,0.49863724403175697,6.976120571189366,-8.275201283307213,0.6184611002881487,0.599048203079349,0.30685313809843406,0.10998915017843838,0.41162770208878185,115.07744901547709,240247.67643304015,4.0,pop,7.6
239,Leave the Light On,Pillow Queens,0.3904422696536179,0.5854032687029455,3.6972821503595688,-8.682614629237776,0.7982274560314029,0.17072650719904317,0.001885461823094439,0.1294432057975681,0.273330950902372,108.36360981875889,266766.46772083966,3.7947927687566128,pop,6.4
240,I Just Want to Be a Good Man,Pastor Champion,0.4789999999999999,0.191,0.0,-8.336,1.0,0.965,3.46e-05,0.114,0.556,182.374,228801.0,4.0,pop,7.5
241,I Don’t Like You,Christian Alexander,0.4822652217886052,0.650476852294921,3.816457124492981,-6.090430593511813,0.8814600960101326,0.33914184056835733,0.08674609394582623,0.3309831424000642,0.3839691913338036,102.83101988494381,178792.03864035662,3.7206336716018664,pop,5.6
242,The ReVe Festival 2022 - Feel My Rhythm,Red Velvet,0.5954819252235787,0.787369018049481,5.572449246034337,-3.44948014720282,0.5086493896468438,0.11422228817155167,0.0011117390095632873,0.15214486903518504,0.5442014263333116,139.2481082601671,204796.84218617404,3.8329199033879497,pop,7.4
243,Third Album,Kittin,0.7156143120774501,0.7419614176353011,6.932800029643941,-9.752288747496099,0.5252587489481356,0.0014496442427201072,0.8622267606368104,0.15828360435852107,0.4318921852453316,122.45086739679233,298889.57587922504,4.0,pop,6.4
244,Barbara,Barrie,0.5902724694596145,0.45158208418679796,4.174531947105786,-9.569200322616787,0.7573948574750089,0.48159804687088525,0.2238403560323785,0.18232344185859445,0.4069704208573811,111.07482834900452,202457.7184280356,3.876934000974841,pop,6.2
245,American Gurl,Kilo Kish,0.5821988345786243,0.7254195487334759,6.07958705901617,-7.450252208118939,0.44069463243572815,0.0315006113173315,0.02317087386845514,0.20193508826340625,0.35700923485584757,119.62732355336739,189181.71778600404,3.837050871252333,pop,7.2
246,Gifted,Koffee,0.7846396328823281,0.5591647863806013,4.7231372211816,-7.632620636163774,0.465520406787854,0.21739186401052296,0.006653789629512571,0.13463989020399814,0.5347257522693576,101.3101540862379,187991.0996332774,4.0,pop,8.0
247,Candydrip,Lucky Daye,0.5963076982474182,0.5573430960552233,3.9905648454673517,-7.450465939309037,0.518624344347135,0.32967659280591516,0.035755695822746916,0.18223413854364012,0.408830487073766,105.0480470250994,232326.07380994866,4.042419876378508,pop,7.2
248,Electricity,Ibibio Sound Machine,0.7167331118806497,0.6803405802289798,6.129745340887968,-8.089541678657238,0.438291119632641,0.20882175468665015,0.17285981427450722,0.161317204498358,0.5059462339848402,119.83240460713377,248559.91524512402,3.900153869455364,pop,7.8
249,Crest,Bladee,0.49709106934667513,0.5604483100394624,3.80675056702304,-8.571574514862313,0.8508122746602446,0.40883978641323276,0.038205414968620954,0.15558004132824135,0.28365045658431576,123.52590913826519,272405.1338692056,4.0,pop,8.0
250,Eat Your Food,witSmusic,0.668820763113462,0.7001135109204588,5.417486503848548,-8.592721025124524,0.47206242514862007,0.3439433485335654,0.017815259443658183,0.2056081276175427,0.5981000655721685,111.67158044750092,197384.51746212944,3.9884485269581567,pop,6.9
251,Plants Singing,Punko,0.5605196097113997,0.5619478732593095,4.494939655791484,-9.026434664451056,0.6390500425857643,0.3868244517308515,0.27578836963027215,0.14667373479359247,0.3710309217180177,124.58156617121685,236330.72706356412,3.9104206542762086,pop,7.0
252,Alpha,Shenseea,0.7550242804453455,0.610337949567394,5.07384605556323,-6.302522188662431,0.5902988563537309,0.18785879284317786,9.923162411957407e-05,0.13887054089337073,0.5075178358457544,116.0731363149692,174274.23475051884,4.058627168163583,pop,6.8
253,Are You Happy Now?,Jensen McRae,0.5485611803106764,0.4211902563076277,5.3049961055632915,-7.566951306292392,0.7708746340031393,0.5327333555540524,0.0002833353394993505,0.1826146020806124,0.4218413691681944,107.8856789694142,217751.28966241475,3.74350549509552,pop,7.7
