,album_name,artist_name,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre,rating
0,Painting With John (Music From the Original TV Series),John Lurie,0.6580133843960706,0.36992697433396204,5.49971154228585,-12.830706006325974,0.5368158287507353,0.6074960644654845,0.5849076597464377,0.12720869624649106,0.5809393329258362,115.1896608442726,138643.5860175461,3.8002999709030316,experimental,8.0
1,The World of Harry Partch,Harry Partch,0.5411870109143744,0.29226089492103946,5.658545787904821,-18.42456925133042,0.6582342122104923,0.7924130495096314,0.2951901102448949,0.22313720146908747,0.21440623601109313,108.24922719887455,598572.9408974809,3.601942793226515,experimental,9.0
2,The Great Bailout,Moor Mother,0.34838196974106694,0.5954793024078212,6.467541434302846,-8.720804684126032,0.2491886825519024,0.443806775009232,0.11024734091293162,0.15957432982205783,0.20637156696146358,108.63154908548798,387967.01686867455,4.0460049070231765,experimental,7.8
3,Scope Neglect,Ben Frost,0.3311465128648961,0.2739677200452313,7.609918080573135,-18.436926187084705,0.494911482199847,0.10844308498033366,0.8185475864206594,0.2880658283255243,0.05858729072595844,115.6709950127975,325967.34692761366,4.3657486470544296,experimental,7.3
4,All Life Long,Kali Malone,0.11560326017472834,0.04543659680375026,7.356062220328148,-24.07058661836778,0.21350948220754315,0.9279281909226508,0.800242768378436,0.10863775836352013,0.18584054975495418,80.87362049861495,465373.32196888985,4.113999573833369,experimental,8.3
5,Souvenirs,Emahoy Tsege Mariam Gebru,0.3086894025391019,0.20335891147717655,5.888333951718168,-15.075203723550253,1.0,0.9906885436968196,0.27400942740782736,0.19245527698353257,0.37605034801962833,93.46725301089047,281118.3916463335,3.7833745053496037,experimental,9.0
6,Rooting for Love,Laetitia Sadier,0.48741441930923607,0.471603140371891,6.518021149053144,-10.462612834584162,0.47280008062244994,0.37368483935459024,0.3173928147870495,0.1039510585082377,0.29430732732196835,111.1516576816186,259800.92466421585,4.0,experimental,7.5
7,The Closest Thing to Silence,Ariel Kalma,0.36151941462357146,0.39966253172362226,5.52900304467813,-13.676144009004465,0.28549052768797917,0.8228124922608897,0.8547318496159428,0.11508464341589701,0.15437395915472585,118.95677370285335,299202.2749904618,3.622918605556798,experimental,8.0
8,King Perry,Lee “Scratch” Perry,0.7083567933451161,0.5153118160792823,6.482524294497136,-10.38532122108284,0.7178641112238827,0.16642664784061878,0.14394093435308974,0.178102617309173,0.4031505095865561,129.55406940118291,231681.7778971115,3.652898934308613,experimental,5.9
9,Lovegaze,Nailah Hunter,0.2863189666916632,0.37691703782979724,1.7303942204510578,-11.399163290912936,0.2341827640392531,0.5307981223175307,0.12978592984699772,0.0967984679727845,0.08856401724307923,108.62365539001686,249223.2103510023,3.785901569460587,experimental,7.9
10,Philip Glass Solo,Philip Glass,0.2519691293256104,0.09012862065831387,3.789237169087096,-26.09632962468096,0.6575790308060623,0.9889053618154209,0.8885408503076649,0.09294811675809228,0.057434736518637966,96.01176679729234,571477.6544427159,3.806781983301017,experimental,8.0
11,The Boy and the Heron (Original Soundtrack),Joe Hisaishi,0.5025518601344364,0.15417369432781797,5.26296044467425,-15.479668635211995,0.5436574457083764,0.9455155165460185,0.8138420535160289,0.1008055100827301,0.18231900809203724,111.41849480661841,129112.59631230611,3.6377114788004135,experimental,7.8
12,Great Doubt,Astrid Sonne,0.54443143104556,0.22074644286153244,6.653835768224439,-15.063754173766492,0.865944113895174,0.5420080974328892,0.5697692098339183,0.12333725889301686,0.2061395958918778,106.7623650511653,203061.95424639422,3.901688749840933,experimental,7.7
13,Selected Jambient Works Vol. 1,Cowboy Sadness,0.2518233027079136,0.2753993456463799,4.180270270583048,-17.481055383539115,0.8263114557740624,0.8294046096676647,0.930936704154742,0.10998907495339065,0.10291187329084582,110.82643812818468,366520.6835569386,3.157236108909069,experimental,7.6
14,Slime Patrol 2,Khadija Al Hanafi,0.6260487765010265,0.6611605907930268,5.709854778378316,-9.63999828286639,0.34329298344534603,0.26781806180195006,0.4199285281077435,0.27397434618899535,0.37939696826852665,160.43058369829305,136836.88080285903,3.8984579644867052,experimental,7.5
15,Tapetumlucidum<3,Aprxel,0.4282771922042066,0.6343176523899545,5.341468712683206,-6.232614206570505,0.4187604792430818,0.2652379883441803,0.10009453892857471,0.2843505239621541,0.1902317973448003,119.47421860350056,291077.8988121234,3.9060891846576244,experimental,7.0
16,Exit Simulation,Niecy Blues,0.3594417066452097,0.29019190380514687,6.366699486664309,-16.49132960342458,0.43739952041745117,0.7838008480676727,0.7630566240939841,0.11380093257050168,0.16987815331924552,107.20634623444518,228898.17454373272,3.7174438154167073,experimental,7.9
17,Àlááfíà,Honour,0.2800991173398207,0.706828814402995,5.709256714597195,-7.396188064106788,0.2716525165279696,0.4675629113697708,0.6688120801552192,0.2327919114956147,0.280209661763778,112.92696211186437,383924.09611601476,4.272285592097422,experimental,7.6
18,SAVED!,Reverend Kristin Michael Hayter,0.34285229453978966,0.3129664467551814,5.768504891320338,-9.797941747614617,0.696565922139279,0.8402382603647699,0.0011301943950987054,0.2776753849587146,0.21825233450847487,99.13448434691384,330496.2072243578,3.299627365561345,experimental,7.5
19,Ode to Stone,Ingri Høyland,0.189906729522778,0.03028780992876075,4.551853261794749,-32.2123302953859,0.44797760627077304,0.9202773229334639,0.8020316197385231,0.1035472099015454,0.06086052063988066,101.93959910552897,281385.4644979949,3.5564346988212,experimental,7.4
